generator,test_idx,speed,r_leg,l_leg,mse,dtw,fft
fft_mlp,735,1.4707609449114118,0.8427228331565857,0.8473520874977112,0.006741402730406178,0.13161756643752537,0.35947837259437126
fft_mlp_old,735,1.4707609449114118,0.8427228331565857,0.8473520874977112,0.003934958427562423,0.1004798439515504,0.2710133088953514
raw_mocap,735,1.4707609449114118,0.8427228331565857,0.8473520874977112,0.002624767387497994,0.11965483058204054,0.33234565611486
cubic_spline,735,1.4707609449114118,0.8427228331565857,0.8473520874977112,0.004969124124251982,0.14452935025894123,0.4793493907992938
cpg_matsuoka,735,1.4707609449114118,0.8427228331565857,0.8473520874977112,0.09646255828829098,0.7367707415671029,2.6814565674242083
fft_mlp_review,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.04652212532874738,0.49850916319698413,1.3032602249548966
fft_mlp,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.029228493854274947,0.3548926405419307,0.7554229515688844
fft_mlp_old,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.0163555195391844,0.12573471458176916,0.29902935623424726
raw_mocap,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.1124102861786493,0.7103945890900465,1.4372691299367233
cubic_spline,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.11849887464730646,0.7319668969152606,1.4670788281247154
cpg_matsuoka,951,0.40330399544008316,0.79127436876297,0.7877861261367798,0.06019618497012211,0.5693081919154326,2.1478324586499733
fft_mlp_review,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.015917722198176165,0.26592799716205406,0.7214365930707126
fft_mlp,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.005754774282633945,0.10081578838011952,0.27971518389316347
fft_mlp_old,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.007726680089962402,0.10706700296646648,0.22930289756802238
raw_mocap,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.013833935371202479,0.1666426769378374,0.5525954302112893
cubic_spline,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.0063816605097013505,0.14380547163901325,0.3999982724781061
cpg_matsuoka,1025,1.1559154049380795,0.8192310929298401,0.8390863537788391,0.08845387448988197,0.7074667620727301,2.5257494241014515
fft_mlp_review,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.03757154497668395,0.4341885425975292,0.9988288097966415
fft_mlp,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.0019798044283827246,0.10358328730499,0.23600375908519555
fft_mlp_old,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.0018654803809259619,0.09444313096315798,0.2782280775769079
raw_mocap,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.011943743869470847,0.21246239679100926,0.5513646990698903
cubic_spline,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.009330154215371783,0.1886873187283304,0.48188367739369076
cpg_matsuoka,42,2.023464461198942,0.7743836045265198,0.7702332735061646,0.10317757337398581,0.7758641465218808,2.603702143125337
fft_mlp_review,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.02226911381890781,0.2993716396800926,0.6564320887314264
fft_mlp,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.00267306367777335,0.07468923990682232,0.18044906052597054
fft_mlp_old,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.0026939582042465617,0.09586835955484745,0.2690435593796168
raw_mocap,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.004676948508772551,0.1557622083625459,0.5539848560700437
cubic_spline,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.004333994251434581,0.15386493219322306,0.4850181027996568
cpg_matsuoka,167,1.3065950324736446,0.8018629550933838,0.7927669882774353,0.09310306111685458,0.7281951178099385,2.595316415511119
fft_mlp_review,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.04728371717073362,0.5082031674104113,1.2620351129899443
fft_mlp,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.07751142497702494,0.3559682670683082,1.0668321728849033
fft_mlp_old,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.08353031990896624,0.34294891694409974,1.109941930854166
raw_mocap,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.11072713137302055,0.602919313423771,1.5365264602607562
cubic_spline,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.10050386242624272,0.53435856411627,1.4664276319200116
cpg_matsuoka,809,0.34455567753604444,0.8079240918159485,0.8084431886672974,0.07183614704680495,0.6369908794979352,2.4094576443746605
fft_mlp_review,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.040770799859975004,0.40347034413532257,0.9964739606969815
fft_mlp,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.005036085340629932,0.11359730813268747,0.37495848194836484
fft_mlp_old,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.005479624882895886,0.10436633674598621,0.3705429928686328
raw_mocap,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.01817638111166096,0.19227973244925206,0.6120630259308156
cubic_spline,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.007521893149980125,0.14575503829854128,0.47342038988517005
cpg_matsuoka,313,0.6376310599866764,0.8188592791557312,0.8276320099830627,0.0754472538056702,0.6464314245625065,2.4382690317949502
fft_mlp_review,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.011555481995860414,0.2216911139243414,0.6523197870967895
fft_mlp,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.010016411027775353,0.09759390417373554,0.2135749365707901
fft_mlp_old,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.007512671379299995,0.08202299579554827,0.15746985092841195
raw_mocap,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.00519124741913529,0.16329889056793034,0.49152868541146827
cubic_spline,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.007298672255762448,0.08815907706361169,0.1813337593395459
cpg_matsuoka,296,0.8706912342130829,0.855322539806366,0.8289530873298645,0.05955956619915681,0.5767325342261134,2.0824519892855022
fft_mlp_review,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.03197794094213007,0.3725506523200283,0.8541708936521641
fft_mlp,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.0022059803251323075,0.08443229670312806,0.1985017485346983
fft_mlp_old,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.0015765969622160876,0.08451699313769973,0.13713844583688126
raw_mocap,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.007510535590113298,0.18186474236870376,0.640221181542394
cubic_spline,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.004914728074733646,0.14267272834634262,0.49993699193597463
cpg_matsuoka,490,1.4899713052285686,0.7058945894241333,0.7136680483818054,0.08685902692763388,0.7085235954005915,2.4442939195799314
fft_mlp_review,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.04271816789063102,0.4884123332925046,1.1622220578706528
fft_mlp,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.02527812557581138,0.24378142343936005,0.6110071170410881
fft_mlp_old,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.019328436990410886,0.23027086310830314,0.5766186942169735
raw_mocap,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.024988854484101167,0.19761647420266237,0.5974435376963413
cubic_spline,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.02550463168917271,0.29979138020532275,0.8477108354441834
cpg_matsuoka,543,0.606384027004242,0.8502301573753357,0.8526734113693237,0.04301681156283788,0.4970764536036013,1.4943377267610016
fft_mlp_review,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.01881983805975097,0.3235421968812178,0.999755631131961
fft_mlp,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.020514500675875055,0.24198768448546154,0.8447560888378952
fft_mlp_old,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.015303881777994912,0.11376431437258215,0.28977981419935567
raw_mocap,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.04215019672680403,0.2683613955794625,0.6384344306358265
cubic_spline,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.02643309700749731,0.184068558057462,0.5015865704863208
cpg_matsuoka,641,0.7970493460300079,0.9196800589561462,0.9152016639709473,0.05557636076478515,0.5594929801052758,1.8703048305651986
fft_mlp_review,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.03524522491848477,0.4219859311741635,1.0416096048967851
fft_mlp,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.017196673417098508,0.20611494280183632,0.5890237052511264
fft_mlp_old,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.009367207594824093,0.1287885503972132,0.2669468254945844
raw_mocap,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.12291730652272133,0.6596074361853774,1.0763003143200902
cubic_spline,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.11600237036878687,0.6072124951990915,1.0941167514164742
cpg_matsuoka,290,0.4654863688151042,0.855322539806366,0.8289530873298645,0.04638959855793579,0.5035240071555048,1.7854023326439592
fft_mlp_review,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.035260628107391764,0.40315110644269914,0.7475868180844508
fft_mlp,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.0054427306982097684,0.08611443470722333,0.1940846145487274
fft_mlp_old,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.00299347179373082,0.07265979168275509,0.1603034115738919
raw_mocap,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.017285662751740812,0.21785058224238157,0.6025440871741853
cubic_spline,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.09777902338562637,0.413718044340198,0.7817825124808793
cpg_matsuoka,617,0.5413957319186844,0.7496078014373779,0.7579050064086914,0.05065142944472432,0.5370859832203339,1.8805412373322394
fft_mlp_review,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.0143585724069117,0.2329249909347225,0.7084836600881799
fft_mlp,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.016493957777470328,0.09555083688379798,0.18398104153726577
fft_mlp_old,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.012133853533400811,0.08512314222513725,0.22059867128352337
raw_mocap,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.018793421756127957,0.15509701808592918,0.3735935705244331
cubic_spline,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.013511000797278691,0.114023222845966,0.30218109331811155
cpg_matsuoka,779,1.0139342327507175,0.8740227818489075,0.8766192197799683,0.0737909334670651,0.6441418302651866,2.34106396373649
fft_mlp_review,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.03712456213739624,0.4239309305038948,0.8477118443415957
fft_mlp,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.013393414525051094,0.12029061512291056,0.2908789171885983
fft_mlp_old,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.004194937781105311,0.08583915809078768,0.18623705308561345
raw_mocap,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.13137301704440643,0.6615239023302679,1.1862065758268765
cubic_spline,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.12459209076897652,0.6263203979666583,1.1524804589928193
cpg_matsuoka,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.05676157286164313,0.5605179252135395,2.033077407007207
fft_mlp_review,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.028850092761797935,0.2716694317995298,0.7525181586672366
fft_mlp,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.018427655216932626,0.1241001677276793,0.30464060966015466
fft_mlp_old,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.01577489103537037,0.14238629898606767,0.3493817291401918
raw_mocap,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.0122621109783845,0.13082923856892065,0.3208231730786757
cubic_spline,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.012742778084767455,0.1584010958145183,0.52631139385108
cpg_matsuoka,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.08999103227654161,0.7123804440944775,2.5383702473243535
fft_mlp_review,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.01090868726286503,0.2255234551582475,0.6143191495134418
fft_mlp,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.009301807618505097,0.1474077113513779,0.5098945193830651
fft_mlp_old,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.007628706549685217,0.07808117201762674,0.16100998622834228
raw_mocap,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.0044696852610038385,0.124205159663947,0.37244900701592315
cubic_spline,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.004751922884388357,0.12579008684495682,0.3500080007036779
cpg_matsuoka,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.07568394507963712,0.6587452926250214,2.4134319952021563
fft_mlp_review,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.020572823694315578,0.29356896760691514,0.819778034622115
fft_mlp,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.003968691066968102,0.11977189391849134,0.3707980619247058
fft_mlp_old,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.0021064148870494057,0.09076045099173352,0.2165136714891909
raw_mocap,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.0036489338873716935,0.13764550633196382,0.37767242677515894
cubic_spline,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.002950048966899925,0.1044603522845249,0.3457299219280597
cpg_matsuoka,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.06835129528911758,0.6243728996284408,2.1696223427811314
fft_mlp_review,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.03244003988811843,0.3915991158139408,0.7267147110415264
fft_mlp,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.0034103778222245597,0.08674154601822968,0.2215165712299952
fft_mlp_old,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.010119462968333841,0.11193225672439859,0.2917554686990908
raw_mocap,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.005364223852044708,0.1428108263654872,0.39129007279762806
cubic_spline,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.0037366075047767107,0.09438994923036599,0.21395821408310625
cpg_matsuoka,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.059494534224781605,0.5839453572959725,2.065775854654717
fft_mlp_review,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.03346706171175107,0.43153726182644975,0.9384797670454237
fft_mlp,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.060114608368911804,0.31732701706151656,0.9318209426103058
fft_mlp_old,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.054632358524286134,0.2814773065053407,0.8514827246095722
raw_mocap,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.07873937028394849,0.41813077926890274,0.8673587129756362
cubic_spline,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.07482024832406353,0.4746761824434239,0.8476979431079097
cpg_matsuoka,672,0.3207464515448189,0.8344907760620117,0.8224448561668396,0.04905839977315649,0.5315905991547684,2.0130783990963868
fft_mlp_review,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.03400918831915014,0.37784468287192463,1.0287103957837345
fft_mlp,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.021849998150304722,0.1278929646950471,0.3640470985090412
fft_mlp_old,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.026350329033822912,0.10795272030164245,0.3133387963121606
raw_mocap,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.027450924038633747,0.15431568683189834,0.4054234069595574
cubic_spline,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.027648125217673316,0.15877326980292125,0.48235141558781636
cpg_matsuoka,317,0.6915053034403239,0.8188592791557312,0.8276320099830627,0.07878431606517788,0.6567142850186467,2.4741562773419306
fft_mlp_review,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.03914100259412352,0.3799677879319648,0.7351930850170731
fft_mlp,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.0018738782054234732,0.10116114215287557,0.26697286317961005
fft_mlp_old,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.001564769940682861,0.08362203159966487,0.2185891399999672
raw_mocap,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.0035739021482455112,0.13779224232406606,0.32957825785585015
cubic_spline,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.0018970719421974374,0.08282463824926929,0.26399453436742837
cpg_matsuoka,1081,0.6288649650369112,0.8546096086502075,0.8743579983711243,0.04879516713122953,0.5235532176063323,1.8962318197945258
fft_mlp_review,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.03993096728972075,0.39864056867397524,0.9309333156732009
fft_mlp,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.00684458758776552,0.09520034677340389,0.28533381456913637
fft_mlp_old,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.005263417050442955,0.0726902968760852,0.2851773720069917
raw_mocap,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.005238712769662879,0.1589496080915707,0.4154970611046778
cubic_spline,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.004967236191912886,0.15140646878686326,0.49140223675081335
cpg_matsuoka,535,1.4459412659106612,0.7341349720954895,0.7153636813163757,0.10312180998994476,0.7659152385836349,2.6593890929331594
fft_mlp_review,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.04504704937478369,0.41955643754314814,0.8062334366791021
fft_mlp,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.004479190365054488,0.1507127184725702,0.4413585885669249
fft_mlp_old,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.00707997573170684,0.18804112721127203,0.5303999240827778
raw_mocap,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.013381490868071126,0.20645873194154007,0.4231355887753144
cubic_spline,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.0055205903643167345,0.1687572761379716,0.4641064314196885
cpg_matsuoka,1039,0.6599698893229168,0.8370497822761536,0.8500540852546692,0.06879703648493775,0.6282420963102321,2.320128001367315
fft_mlp_review,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.03518935225267811,0.37201780453141037,0.7296135763023557
fft_mlp,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.0007317926263309948,0.05970585370782442,0.14254439981015718
fft_mlp_old,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.002274391815548374,0.08438111408168406,0.22511713898821828
raw_mocap,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.1406836515102522,0.6817742718114063,1.2243951028935565
cubic_spline,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.016257607650992576,0.2656044572616618,0.8133704790220951
cpg_matsuoka,432,0.5952447291890623,0.8017832636833191,0.8062092661857605,0.05652004029767754,0.5646424566559426,2.074328796440677
fft_mlp_review,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.043880982925337104,0.4310767054252672,1.0641603478333717
fft_mlp,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.006450965605768563,0.12848421436911422,0.43072518061921833
fft_mlp_old,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.011184231118696727,0.15727512349362102,0.48323434442440827
raw_mocap,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.010204696897185256,0.16912378559094884,0.6219736314966444
cubic_spline,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.007783039620710701,0.1684112815041421,0.6840113647620293
cpg_matsuoka,828,1.6464745692717724,0.8079240918159485,0.8084431886672974,0.11320830056290869,0.7984648691601591,2.826157019787768
fft_mlp_review,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.01096264334013614,0.2283246851422969,0.7156587371029156
fft_mlp,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.004100271787408786,0.09834223827648367,0.2617779803146809
fft_mlp_old,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.003877743177784703,0.06961812425300636,0.153149635131688
raw_mocap,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.005226207584012532,0.13118217704129218,0.44791747409815624
cubic_spline,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.0036593583368764236,0.11325881721572652,0.3892175978658714
cpg_matsuoka,621,0.9395398869860772,0.7496078014373779,0.7579050064086914,0.06470606983601816,0.6063232001673483,2.136973110478992
fft_mlp_review,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.03648878577526804,0.3833381427666791,0.8441040983938349
fft_mlp,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.007393819619128927,0.11260234175722549,0.2690037041680334
fft_mlp_old,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.004079678798828532,0.0723632374877189,0.19464144689737517
raw_mocap,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.005961569400327541,0.10854594313037538,0.31159186462167643
cubic_spline,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.008505347987310216,0.1436527543378457,0.4963938770312745
cpg_matsuoka,287,1.3920213999238407,0.7157157063484192,0.7084407806396484,0.09138378874871611,0.7236097233714172,2.4807017917835634
fft_mlp_review,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.03501294873563758,0.43672604289925976,0.7932403582587115
fft_mlp,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.05305571153950669,0.2649538097965271,0.7473434821836055
fft_mlp_old,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.05791114397004891,0.2745068498916686,0.7964555737101406
raw_mocap,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.0396417534507877,0.2178129836334821,0.5010003015827488
cubic_spline,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.06815069606351569,0.3648003731449764,0.9015065617983483
cpg_matsuoka,451,0.31953412085700095,0.8022439479827881,0.821893572807312,0.04656754860592729,0.5157732886580499,1.9138390767195441
fft_mlp_review,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.042179710619800824,0.48602169529744077,1.1590164064915687
fft_mlp,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.08621977864866932,0.35075681916791185,1.0519581113861791
fft_mlp_old,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.08302401631804492,0.35254010521516466,1.0117310123898344
raw_mocap,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.09990852516784098,0.5069971030530775,1.135765955520733
cubic_spline,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.09445507361501826,0.5499879451955225,1.13574872032241
cpg_matsuoka,1013,0.3808077201315884,0.8192310929298401,0.8390863537788391,0.05840431981201496,0.5784299783369677,2.118674722966679
fft_mlp_review,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.0171098456323457,0.26628832765945426,0.739610991643694
fft_mlp,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.009571408102847607,0.09391933495254207,0.2075390462627987
fft_mlp_old,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.007335210099506293,0.06160915139144564,0.13178344770115166
raw_mocap,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.017503298553991322,0.27973468323719314,0.9153605583389508
cubic_spline,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.010670602716791986,0.22762697428271741,0.8147477900460999
cpg_matsuoka,528,0.9630782477599753,0.7341349720954895,0.7153636813163757,0.07072862011878499,0.6326358480047476,2.2110638039223627
fft_mlp_review,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.03313338050389129,0.28443348460585666,0.6670764746285979
fft_mlp,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.019932517078365276,0.11506279376637855,0.221640763283091
fft_mlp_old,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.018757788783343336,0.0890445445295195,0.20754436137951968
raw_mocap,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.022486247388659578,0.1652295059748548,0.5037533206337035
cubic_spline,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.018634212019452135,0.11475204764969413,0.3119206930106511
cpg_matsuoka,300,1.2184291244242234,0.855322539806366,0.8289530873298645,0.07765225831089073,0.6616136482098499,2.278654439376119
fft_mlp_review,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.02257762108849688,0.2778435913609896,0.8049863366897619
fft_mlp,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.014863346920303755,0.08856407570576823,0.19370674594353274
fft_mlp_old,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.014810753067961188,0.08189362496302977,0.16231719273805142
raw_mocap,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.01028330732245948,0.16058992295368635,0.489147944612915
cubic_spline,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.010144215979424831,0.1338541247901075,0.3728741237111528
cpg_matsuoka,752,1.0767126995584237,0.802338182926178,0.8089379072189331,0.09159161276244754,0.7162080917296028,2.567617666793559
fft_mlp_review,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.012682892119107489,0.2278798223684904,0.6071392309123258
fft_mlp,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.009645355493248095,0.103714455893931,0.27916502322943154
fft_mlp_old,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.009651068193633433,0.07112600324906315,0.15226982526843344
raw_mocap,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.0035069734885463696,0.14104291090272156,0.417844193410033
cubic_spline,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.0033529731088677264,0.11529300999221474,0.4162938212807956
cpg_matsuoka,622,0.9390492216069648,0.7496078014373779,0.7579050064086914,0.0649550601286512,0.6095139208618593,2.0921354443543216
fft_mlp_review,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.03551609673401099,0.3778151214000843,0.8912453639038155
fft_mlp,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.004320372799074945,0.11985503523359622,0.3272389849993193
fft_mlp_old,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.0037732826356230774,0.09322035096550867,0.32087559142053185
raw_mocap,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.014405239612153916,0.16233637534673376,0.5734245751770678
cubic_spline,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.010710752096007685,0.18252472291935537,0.558770489903811
cpg_matsuoka,995,0.668510044987494,0.8030359148979187,0.8173006772994995,0.06788109359231435,0.6212809171131745,2.157622256425501
fft_mlp_review,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.02483187628583841,0.27130241736794314,0.659586188397849
fft_mlp,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.009868456685939305,0.12015403435605361,0.3735955214721635
fft_mlp_old,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.013362482904336568,0.08250715623590614,0.11897396739458542
raw_mocap,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.008345819927920065,0.17848777183041567,0.44780724734016225
cubic_spline,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.006775155206029924,0.125579113160033,0.3518494535042949
cpg_matsuoka,34,1.1574854729492539,0.7743836045265198,0.7702332735061646,0.07046898690320545,0.6390146276099368,2.22939774125464
fft_mlp_review,286,1.230008402631327,0.7157157063484192,0.7084407806396484,0.02687466902783941,0.330564082198465,0.841149611271593
fft_mlp,286,1.230008402631327,0.7157157063484192,0.7084407806396484,0.003503730305231878,0.08695055110435052,0.23350618194119177
fft_mlp_old,286,1.230008402631327,0.7157157063484192,0.7084407806396484,0.0033165418341596447,0.07119568952216047,0.15504403063732972
